cpg,gene,chromosome,f_type
cg21268653,ATP1A1-AS1,chr1,S_Shore
cg06176471,ATP1B1,chr1,Open_Sea
ch.1.3307476R,ATP1B1,chr1,Open_Sea
cg00996262,ATP1B2,chr17,Island
cg02705837,ATP1B2,chr17,Island
cg17379325,ATP1B2,chr17,S_Shore
cg22448889,ATP1B2,chr17,Island
cg07006042,ATP1B3,chr3,Island
cg27347003,ATP2A1,chr16,S_Shelf
cg08498987,ATP2A3,chr17,Island
cg10095954,ATP2A3,chr17,Island
cg12120292,ATP2A3,chr17,Island
cg25599198,ATP2A3,chr17,Island
cg25738176,ATP2A3,chr17,Island
cg20641545,ATP2B1,chr12,Open_Sea
cg05970311,ATP2B2,chr3,Island
cg06217072,ATP2B2,chr3,S_Shelf
cg14499413,ATP2B2,chr3,Island
cg22499307,ATP2B2,chr3,Open_Sea
cg20134820,ATP2B3,chrX,Island
cg20312390,ATP2B4,chr1,Open_Sea
cg24433722,ATP2B4,chr1,N_Shelf
ch.1.3947147F,ATP2B4,chr1,Open_Sea
cg04832450,ATP2C2,chr16,Open_Sea
cg10096286,ATP2C2,chr16,Open_Sea
cg02770054,ATP4A,chr19,Island
cg02738641,ATP4B,chr13,S_Shore
cg09685250,ATP4B,chr13,S_Shelf
cg25388527,ATP5A1,chr18,N_Shore
cg05244682,ATP5C1,chr10,Open_Sea
cg24457521,ATP5E,chr20,Island
cg25718604,ATP5E,chr20,S_Shelf
cg03031773,ATP5G1,chr17,S_Shore
cg04748051,ATP5I,chr4,Island
cg00106744,ATP5J,chr21,Island
cg00066449,ATP5J2,chr7,S_Shore
cg02578476,ATP5J2,chr7,S_Shore
cg15145985,ATP5J2,chr7,Open_Sea
cg18425087,ATP5J2,chr7,S_Shore
cg00901683,ATP5J2-PTCD1,chr7,Island
cg10817855,ATP5J2-PTCD1,chr7,S_Shelf
cg23432795,ATP5J2-PTCD1,chr7,Island
cg16506172,ATP5S,chr14,Island
cg17890520,ATP5SL,chr19,N_Shore
cg05872808,ATP6AP1,chrX,S_Shore
cg02460419,ATP6V0A2,chr12,S_Shore
cg17306339,ATP6V0A2,chr12,S_Shore
cg19903333,ATP6V0B,chr1,S_Shore
cg03496713,ATP6V0E2,chr7,Island
cg20908993,ATP6V1D,chr14,Island
cg08596308,ATP6V1G2,chr6,Open_Sea
cg08288345,ATP6V1G2-DDX39B,chr6,N_Shelf
cg10028038,ATP6V1G2-DDX39B,chr6,S_Shore
cg11468089,ATP6V1G2-DDX39B,chr6,N_Shelf
cg24332685,ATP6V1G2-DDX39B,chr6,N_Shore
cg00428012,ATP7A,chrX,Island
cg27084087,ATP7A,chrX,Open_Sea
cg04114386,ATP8A1,chr4,Open_Sea
cg07557423,ATP8A1,chr4,N_Shore
cg00044871,ATP8A2,chr13,N_Shore
cg01782371,ATP8A2,chr13,Island
cg18236477,ATP8A2,chr13,Island
cg18836626,ATP8A2,chr13,Island
cg23947050,ATP8A2,chr13,S_Shelf
cg02726943,ATP8B4,chr15,Island
cg09607452,ATP8B4,chr15,Open_Sea
cg02915739,ATPAF2,chr17,Island
cg18240347,ATPAF2,chr17,N_Shore
cg00911981,ATR,chr3,Island
cg14672622,ATRAID,chr2,Island
cg23156781,ATRAID,chr2,Island
cg24252925,ATRNL1,chr10,Island
cg03680932,ATXN1,chr6,Open_Sea
cg06076692,ATXN1,chr6,Open_Sea
cg21543067,ATXN1,chr6,Open_Sea
cg23204680,ATXN1,chr6,Open_Sea
cg23329241,ATXN1,chr6,Open_Sea
cg24886068,ATXN1,chr6,Open_Sea
cg06284901,ATXN1L,chr16,N_Shore
cg07058694,ATXN2,chr12,Open_Sea
cg06216926,ATXN3,chr14,S_Shore
cg05999010,ATXN7,chr3,Open_Sea
cg17941049,ATXN7,chr3,Open_Sea
cg21170282,ATXN7,chr3,S_Shore
cg08645907,ATXN7L1,chr7,Open_Sea
cg20100969,ATXN7L3B,chr12,Island
cg22232397,ATXN7L3B,chr12,Island
cg23267558,ATXN8OS,chr13,S_Shore
cg00418303,AUNIP,chr1,N_Shelf
cg08748368,AUP1,chr2,N_Shore
cg12347084,AUP1,chr2,Island
cg13678641,AURKB,chr17,Island
cg21724796,AURKB,chr17,Island
cg06643849,AURKC,chr19,Island
cg26332114,AURKC,chr19,Island
cg05970317,AUTS2,chr7,Open_Sea
cg20680265,AUTS2,chr7,Open_Sea
cg00012698,AVEN,chr15,Open_Sea
cg07915206,AVEN,chr15,Open_Sea
cg05523267,AXIN1,chr16,Island
cg07115761,AXIN1,chr16,Open_Sea
cg07915516,AXIN1,chr16,S_Shelf
cg06405341,AXIN2,chr17,S_Shore
cg11096905,AXIN2,chr17,S_Shore
cg12255061,AXIN2,chr17,Island
cg20964856,AXL,chr19,N_Shore
cg12365907,AZI2,chr3,Open_Sea
cg10752406,AZU1,chr19,Open_Sea
cg19404757,B2M,chr15,Island
cg07569020,B3GALT2,chr1,Open_Sea
cg12859046,B3GALT2,chr1,Open_Sea
cg16608652,B3GALT2,chr1,Open_Sea
cg10980449,B3GALT4,chr6,S_Shelf
cg17416730,B3GALT4,chr6,S_Shore
cg17453433,B3GALT4,chr6,S_Shore
cg21699833,B3GALT4,chr6,S_Shelf
cg00850083,B3GALT5,chr21,S_Shore
cg03701992,B3GALT5,chr21,Island
cg04101050,B3GALT5,chr21,Island
cg04119593,B3GALT5,chr21,S_Shore
cg08448665,B3GALT5,chr21,Island
cg17900854,B3GALT5,chr21,Island
cg20269359,B3GALT5,chr21,Island
cg24358603,B3GALT5,chr21,N_Shore
cg13924635,B3GALT6,chr1,Island
cg21418052,B3GALTL,chr13,N_Shore
cg07262139,B3GAT1,chr11,Island
cg11038843,B3GAT1,chr11,Island
cg23596233,B3GAT1,chr11,Island
cg18868483,B3GAT2,chr6,Island
cg00055848,B3GNT2,chr2,Island
cg06994572,B3GNT4,chr12,S_Shelf
cg15580355,B3GNT5,chr3,Open_Sea
cg20585088,B3GNT5,chr3,N_Shore
cg06279276,B3GNT9,chr16,Island
cg00137839,B3GNTL1,chr17,N_Shelf
cg10348523,B3GNTL1,chr17,Open_Sea
cg17652174,B3GNTL1,chr17,Island
cg26243203,B3GNTL1,chr17,Island
cg24214867,B4GALNT3,chr12,Island
cg10517193,B4GALNT4,chr11,S_Shore
cg15971656,B4GALNT4,chr11,N_Shore
cg19011911,B4GALNT4,chr11,Island
cg13443165,B4GALT1,chr9,Open_Sea
cg14080050,B4GALT1,chr9,Open_Sea
cg24992817,B4GAT1,chr11,Island
cg24547137,B9D1,chr17,Island
cg05214042,B9D2,chr19,S_Shore
cg00934232,BAALC,chr8,Open_Sea
cg03923813,BAALC,chr8,Open_Sea
cg10163483,BAALC,chr8,Island
cg14025053,BAALC,chr8,S_Shore
cg27277366,BACH2,chr6,Open_Sea
cg24689021,BAD,chr11,S_Shelf
cg26787449,BAD,chr11,Island
cg21614231,BAG1,chr9,S_Shore
cg02046226,BAG3,chr10,N_Shore
cg17076667,BAG3,chr10,Open_Sea
cg16171137,BAG6,chr6,Open_Sea
cg01439340,BAHCC1,chr17,Island
cg06577703,BAHCC1,chr17,Island
cg06873452,BAHCC1,chr17,Island
cg12692386,BAHCC1,chr17,N_Shelf
cg15563450,BAHCC1,chr17,Island
cg19536407,BAHCC1,chr17,S_Shore
cg22515589,BAHCC1,chr17,S_Shore
cg00944304,BAHD1,chr15,S_Shelf
cg00321480,BAI1,chr8,Island
cg01241721,BAI1,chr8,Island
cg07714757,BAI1,chr8,Island
cg11758945,BAI1,chr8,Island
cg14669274,BAI1,chr8,Island
cg14695492,BAI1,chr8,Island
cg18111119,BAI1,chr8,Island
cg26731327,BAI1,chr8,Island
cg04161902,BAI2,chr1,N_Shore
cg15677989,BAI2,chr1,Island
cg16767915,BAI2,chr1,Open_Sea
cg08039592,BAIAP2,chr17,Island
cg12363726,BAIAP2,chr17,S_Shore
cg10508017,BAIAP2L1,chr7,Open_Sea
cg08196512,BAIAP2L2,chr22,Open_Sea
cg10531073,BAIAP2L2,chr22,S_Shore
cg27505627,BAIAP2L2,chr22,Open_Sea
cg03857673,BANF1,chr11,Island
cg03207536,BANP,chr16,S_Shore
cg04338119,BANP,chr16,N_Shelf
cg07527105,BANP,chr16,Island
cg08255481,BANP,chr16,S_Shore
cg08295857,BANP,chr16,Open_Sea
cg08808042,BANP,chr16,Island
cg09376583,BANP,chr16,S_Shore
cg10163371,BANP,chr16,Open_Sea
cg26049092,BARD1,chr2,N_Shelf
cg13646785,BARHL1,chr9,Island
cg05241830,BASP1,chr5,Open_Sea
cg01196592,BASP1P1,chr13,S_Shore
cg12446543,BAZ1B,chr7,Open_Sea
cg22034968,BBC3,chr19,Open_Sea
cg22961814,BBIP1,chr10,Open_Sea
cg25519609,BBS4,chr15,Island
cg25996835,BBS4,chr15,N_Shore
cg05847778,BBS5,chr2,Island
cg02271603,BBS9,chr7,Open_Sea
cg15208284,BBX,chr3,Island
cg22895231,BCAM,chr19,N_Shore
cg15502231,BCAP29,chr7,Open_Sea
cg03451204,BCAR1,chr16,N_Shore
cg04060571,BCAR1,chr16,N_Shore
cg04339240,BCAR1,chr16,N_Shelf
cg02978297,BCAR3,chr1,Open_Sea
cg07231911,BCAR3,chr1,Open_Sea
cg08237401,BCAR3,chr1,Open_Sea
cg17274827,BCAR3,chr1,Open_Sea
cg05694761,BCAR4,chr16,Open_Sea
cg23682609,BCAS1,chr20,Open_Sea
cg02312904,BCAS3,chr17,Open_Sea
cg03050127,BCAS3,chr17,Open_Sea
cg15285436,BCAS3,chr17,Open_Sea
cg22435132,BCAS3,chr17,Open_Sea
cg24965479,BCAS3,chr17,Open_Sea
cg17687040,BCAS4,chr20,N_Shore
cg09800500,BCAT1,chr12,Open_Sea
cg12371924,BCAT1,chr12,S_Shore
cg18873530,BCAT2,chr19,Island
cg23455517,BCAT2,chr19,Island
cg08374890,BCKDK,chr16,N_Shore
cg20527168,BCKDK,chr16,Island
cg00859112,BCL11B,chr14,Island
cg04884481,BCL11B,chr14,Island
cg11065634,BCL11B,chr14,Island
cg12961080,BCL11B,chr14,Island
cg14150354,BCL11B,chr14,Open_Sea
cg23202887,BCL11B,chr14,Open_Sea
cg25061304,BCL11B,chr14,Open_Sea
cg24740531,BCL2,chr18,Island
cg11108060,BCL2L11,chr2,Island
cg17088180,BCL2L11,chr2,Open_Sea
cg05495029,BCL2L12,chr19,Island
cg06490385,BCL2L12,chr19,Island
cg09712606,BCL2L12,chr19,Island
cg21035241,BCL2L12,chr19,Island
cg12392126,BCL2L14,chr12,Open_Sea
cg27600084,BCL2L14,chr12,Open_Sea
cg08969094,BCL2L2,chr14,S_Shore
cg20367852,BCL6,chr3,N_Shore
cg00144022,BCL7A,chr12,Open_Sea
cg15396310,BCL7B,chr7,N_Shore
cg09373102,BCL7C,chr16,Open_Sea
cg17586880,BCL9L,chr11,N_Shelf
cg27438040,BCLAF1,chr6,S_Shore
cg01490258,BCOR,chrX,N_Shore
cg02169289,BCOR,chrX,Island
cg02931660,BCOR,chrX,N_Shore
cg08384999,BCOR,chrX,Island
cg08614574,BCOR,chrX,Island
cg10039267,BCOR,chrX,Island
cg11620557,BCOR,chrX,Island
cg13943560,BCOR,chrX,Island
cg23851088,BCOR,chrX,Island
cg24156613,BCOR,chrX,N_Shore
cg08059778,BCORL1,chrX,Island
cg12406417,BCR,chr22,Island
cg10126931,BDH1,chr3,Open_Sea
cg23312397,BDKRB2,chr14,Open_Sea
cg01642653,BDNF,chr11,Island
cg05733135,BDNF,chr11,Island
cg06046431,BDNF,chr11,Island
cg10022526,BDNF,chr11,Island
cg11718030,BDNF,chr11,Island
cg12448003,BDNF,chr11,S_Shore
cg13974632,BDNF,chr11,Island
cg22043168,BDNF,chr11,Island
cg24650785,BDNF,chr11,N_Shore
cg25412831,BDNF,chr11,Island
cg27351358,BDNF,chr11,N_Shore
cg04253697,BEAN1,chr16,Open_Sea
cg16225441,BECN1,chr17,Island
cg01991752,BEGAIN,chr14,S_Shore
cg09864715,BEGAIN,chr14,Island
cg23997405,BEGAIN,chr14,N_Shore
cg06698420,BEND3,chr6,Island
cg05674475,BEND4,chr4,Island
cg01626459,BEND6,chr6,S_Shore
cg01283625,BEND7,chr10,N_Shelf
cg07464025,BEND7,chr10,Open_Sea
cg25350789,BEST4,chr1,S_Shore
cg00668426,BEX1,chrX,S_Shore
cg13176270,BEX1,chrX,Island
cg21331812,BEX1,chrX,Island
cg23685102,BEX1,chrX,Island
cg23936476,BEX1,chrX,Island
cg00412842,BFSP1,chr20,Island
cg04231050,BFSP2,chr3,Open_Sea
cg15486454,BFSP2,chr3,Open_Sea
cg06190216,BGN,chrX,Open_Sea
cg04039555,BHLHB9,chrX,Island
cg06302025,BHLHB9,chrX,Island
cg09106468,BHLHB9,chrX,N_Shore
cg09789426,BHLHB9,chrX,Island
cg06219793,BHLHE22,chr8,N_Shore
cg06294712,BHLHE22,chr8,N_Shore
cg07205627,BHLHE22,chr8,S_Shore
cg14373923,BHLHE23,chr20,Island
cg01180628,BHLHE40,chr3,S_Shore
cg16582517,BHLHE40,chr3,S_Shore
cg20971407,BHLHE40,chr3,S_Shore
cg26344982,BHLHE40,chr3,Island
cg05232853,BHLHE41,chr12,S_Shore
cg08715914,BHLHE41,chr12,Island
cg15089314,BHMT2,chr5,N_Shore
cg22641201,BICC1,chr10,Open_Sea
cg00832457,BICD1,chr12,Open_Sea
cg15061954,BICD1,chr12,Open_Sea
cg14341177,BICD2,chr9,N_Shore
cg26453588,BIK,chr22,Island
cg02023138,BIN2,chr12,Open_Sea
cg05642426,BIN3,chr8,Open_Sea
cg25283175,BIRC5,chr17,Open_Sea
cg12080369,BIRC6,chr2,Island
cg09310185,BIRC7,chr20,N_Shelf
cg10258411,BIVM-ERCC5,chr13,Open_Sea
cg00545886,BLCAP,chr20,N_Shelf
cg07199827,BLCAP,chr20,Island
cg13668823,BLCAP,chr20,S_Shore
cg25962605,BLCAP,chr20,Island
cg13410000,BLM,chr15,Open_Sea
cg02980499,BLNK,chr10,Open_Sea
cg18641050,BLOC1S2,chr10,N_Shore
cg22811560,BLVRB,chr19,Island
cg22272100,BMP1,chr8,Open_Sea
cg10976975,BMP10,chr2,Open_Sea
cg04334979,BMP2K,chr4,Open_Sea
cg06865255,BMP5,chr6,Open_Sea
cg08396974,BMP7,chr20,Island
cg13236649,BMP7,chr20,Open_Sea
cg15529692,BMP7,chr20,Island
cg20340302,BMP7,chr20,Island
cg23420286,BMP7,chr20,N_Shelf
cg19494946,BMP8A,chr1,Island
cg25139493,BMP8A,chr1,Island
cg08551248,BMP8B,chr1,Island
cg23599683,BMP8B,chr1,N_Shore
cg11646259,BMPER,chr7,Open_Sea
cg17715896,BMPER,chr7,N_Shore
cg02313850,BMPR1A,chr10,Island
cg19051661,BMPR1A,chr10,Open_Sea
cg20348000,BMPR1A,chr10,Open_Sea
cg14787880,BMPR2,chr2,S_Shore
cg11650039,BMX,chrX,Open_Sea
cg00222341,BNC1,chr15,N_Shore
cg02318926,BNC1,chr15,Island
cg02713760,BNC1,chr15,S_Shore
cg06523224,BNC1,chr15,Island
cg07016258,BNC1,chr15,Island
cg07639720,BNC1,chr15,Island
cg08633249,BNC1,chr15,Open_Sea
cg08939095,BNC1,chr15,Island
cg09180848,BNC1,chr15,Island
cg14385245,BNC1,chr15,Island
cg17051321,BNC1,chr15,Island
cg17124224,BNC1,chr15,Island
cg18560204,BNC1,chr15,Island
cg18952647,BNC1,chr15,Island
cg19988449,BNC1,chr15,Island
cg20941110,BNC1,chr15,Island
cg23989963,BNC1,chr15,Island
cg26429925,BNC1,chr15,Island
cg26654798,BNC1,chr15,Island
cg27304406,BNC1,chr15,Island
cg12181133,BNC2,chr9,Island
cg14061067,BNC2,chr9,Open_Sea
cg20824977,BNIP2,chr15,N_Shelf
cg15390444,BNIP3,chr10,Island
cg21618700,BNIP3L,chr8,N_Shelf
cg02498206,BOC,chr3,Open_Sea
cg05330921,BOD1L1,chr4,Open_Sea
cg04746089,BOP1,chr8,N_Shore
cg26651049,BPHL,chr6,N_Shore
cg02019922,BPI,chr20,Island
cg02379107,BPI,chr20,Island
cg14003035,BPI,chr20,Island
cg17990197,BPI,chr20,Island
cg04282258,BPNT1,chr1,Open_Sea
cg17009631,BPNT1,chr1,Open_Sea
cg08092333,BRAT1,chr7,N_Shelf
cg20760063,BRCA1,chr17,N_Shore
cg08193369,BRCA2,chr13,N_Shore
cg06057569,BRD1,chr22,N_Shore
cg07662964,BRD1,chr22,S_Shelf
cg22330533,BRD1,chr22,S_Shelf
cg01131076,BRD2,chr6,Island
cg10919398,BRD2,chr6,Island
cg15598276,BRD2,chr6,Open_Sea
cg16801540,BRD2,chr6,Island
cg19713209,BRD2,chr6,Island
cg20868028,BRD2,chr6,Island
cg26953232,BRD2,chr6,S_Shore
cg22522598,BRD4,chr19,Open_Sea
cg07308931,BRD9,chr5,Island
cg13299824,BRDT,chr1,Island
cg08364093,BRE,chr2,S_Shore
cg17836842,BRE,chr2,Open_Sea
cg10984327,BRF1,chr14,N_Shore
cg14145947,BRF1,chr14,Open_Sea
cg17925329,BRF1,chr14,Open_Sea
cg04209911,BRINP2,chr1,Island
cg06758591,BRINP2,chr1,Island
cg13589108,BRINP2,chr1,S_Shore
cg13685951,BRINP2,chr1,Island
cg16123101,BRINP2,chr1,S_Shore
cg19993589,BRINP2,chr1,S_Shore
cg05986149,BRIP1,chr17,Island
cg06257227,BRIP1,chr17,S_Shore
cg11529614,BRIP1,chr17,Island
cg12435611,BRIP1,chr17,Island
cg18663874,BRIX1,chr5,N_Shore
cg20784649,BRIX1,chr5,N_Shore
cg20788387,BRIX1,chr5,Island
cg01428687,BRK1,chr3,N_Shore
cg22123877,BRMS1,chr11,Island
cg13026629,BRMS1L,chr14,Open_Sea
cg17871757,BRPF1,chr3,Open_Sea
cg04607867,BRSK1,chr19,N_Shore
cg26823162,BRSK1,chr19,S_Shore
cg01468621,BRSK2,chr11,Island
cg14064268,BRSK2,chr11,N_Shore
cg05221875,BSDC1,chr1,Island
cg06985721,BSND,chr1,S_Shore
cg02078690,BSX,chr11,N_Shelf
cg02179652,BSX,chr11,N_Shelf
cg11141380,BSX,chr11,N_Shelf
cg27314569,BSX,chr11,N_Shelf
cg01695279,BTBD1,chr15,N_Shore
cg19722706,BTBD1,chr15,N_Shelf
cg00530688,BTBD11,chr12,N_Shore
cg08125960,BTBD11,chr12,Island
cg10164592,BTBD11,chr12,S_Shore
cg21500895,BTBD11,chr12,N_Shore
cg23785790,BTBD11,chr12,Island
cg24966575,BTBD11,chr12,Island
cg27431274,BTBD11,chr12,S_Shelf
cg04982308,BTBD17,chr17,Island
cg09267483,BTBD17,chr17,Island
cg12467933,BTBD17,chr17,Island
cg25019648,BTBD17,chr17,Island
cg09970552,BTBD18,chr11,Island
cg04348689,BTBD7,chr14,Open_Sea
cg15329124,BTBD9,chr6,Open_Sea
cg01860201,BTC,chr4,S_Shore
cg23756005,BTG4,chr11,Open_Sea
cg03181214,BTK,chrX,S_Shore
cg04025582,BTK,chrX,Island
cg12414502,BTN2A1,chr6,Open_Sea
cg02720155,BTNL3,chr5,Open_Sea
cg24024214,BTNL8,chr5,Open_Sea
cg18922062,BTNL9,chr5,N_Shore
cg16026813,BTRC,chr10,Open_Sea
cg24221715,BUB1B,chr15,Island
cg24524485,BUB3,chr10,S_Shore
cg24990989,BUD31,chr7,N_Shelf
cg20624391,BVES,chr6,N_Shore
cg25280433,BVES,chr6,N_Shore
cg01421044,BX571818.1,chr1,Open_Sea
cg07571519,C10orf105,chr10,Open_Sea
cg15763670,C10orf105,chr10,Open_Sea
cg23056923,C10orf105,chr10,Open_Sea
cg24457649,C10orf105,chr10,Open_Sea
cg10556636,C10orf11,chr10,Open_Sea
cg14567917,C10orf11,chr10,Open_Sea
cg03069902,C10orf12,chr10,Open_Sea
cg08592527,C10orf12,chr10,Open_Sea
cg00183957,C10orf2,chr10,Island
cg06958964,C10orf25,chr10,N_Shore
cg08330031,C10orf32,chr10,Open_Sea
cg03978579,C10orf53,chr10,Island
cg06094615,C10orf53,chr10,Island
cg14526047,C10orf53,chr10,Island
cg15353031,C10orf53,chr10,Island
cg07571142,C10orf99,chr10,Open_Sea
cg08393305,C11orf1,chr11,Island
cg22381774,C11orf1,chr11,Island
cg03067403,C11orf16,chr11,Open_Sea
cg12906748,C11orf16,chr11,Open_Sea
cg13186130,C11orf21,chr11,Open_Sea
cg16922658,C11orf30,chr11,Open_Sea
cg20000464,C11orf30,chr11,Open_Sea
cg13305186,C11orf31,chr11,N_Shore
cg00286717,C11orf42,chr11,Open_Sea
cg09600152,C11orf42,chr11,Open_Sea
cg13286351,C11orf45,chr11,Open_Sea
cg23072973,C11orf49,chr11,Open_Sea
cg19053142,C11orf52,chr11,Open_Sea
cg12162751,C11orf57,chr11,N_Shore
cg16463558,C11orf70,chr11,S_Shore
cg03452168,C11orf74,chr11,Open_Sea
cg21671607,C11orf74,chr11,Open_Sea
cg14719804,C11orf84,chr11,Island
cg10588362,C11orf85,chr11,Open_Sea
cg05974629,C11orf86,chr11,Open_Sea
cg06719900,C11orf87,chr11,N_Shore
cg07180307,C11orf87,chr11,Island
cg16359550,C11orf87,chr11,N_Shore
cg21852408,C11orf87,chr11,Island
cg27471124,C11orf87,chr11,N_Shore
cg05216730,C11orf88,chr11,Island
cg10606490,C11orf88,chr11,Island
cg18342462,C11orf88,chr11,Island
cg09230905,C11orf91,chr11,Island
cg09244748,C11orf95,chr11,Island
cg00163037,C11orf96,chr11,Island
cg01264747,C11orf96,chr11,Island
cg08411443,C11orf96,chr11,Open_Sea
cg07922802,C12orf29,chr12,S_Shore
cg11691038,C12orf40,chr12,Open_Sea
cg25935014,C12orf42,chr12,N_Shore
cg04844692,C12orf49,chr12,Open_Sea
cg19850406,C12orf49,chr12,N_Shore
cg20026737,C12orf50,chr12,Open_Sea
cg10672416,C12orf65,chr12,S_Shore
cg16138158,C12orf65,chr12,Open_Sea
cg15613740,C12orf66,chr12,N_Shelf
cg02949421,C12orf73,chr12,N_Shore
cg09922117,C12orf73,chr12,S_Shore
cg05666055,C12orf77,chr12,Open_Sea
cg14995202,C12orf79,chr12,Open_Sea
cg04684003,C14orf1,chr14,Island
cg07932479,C14orf1,chr14,N_Shore
cg19903229,C14orf105,chr14,Open_Sea
cg06907680,C14orf159,chr14,Open_Sea
cg15442728,C14orf159,chr14,Open_Sea
cg26288577,C14orf159,chr14,Open_Sea
cg05031854,C14orf169,chr14,Island
cg08311250,C14orf169,chr14,N_Shore
cg06906435,C14orf177,chr14,Open_Sea
cg01889897,C14orf2,chr14,N_Shore
cg04898358,C14orf2,chr14,N_Shelf
cg06884495,C14orf2,chr14,Island
cg12154261,C14orf2,chr14,Island
cg14336566,C14orf2,chr14,Island
cg20447654,C14orf28,chr14,Island
cg23620236,C14orf28,chr14,S_Shore
cg24132554,C14orf37,chr14,N_Shelf
cg02266500,C14orf39,chr14,N_Shore
cg03540606,C14orf39,chr14,Island
cg12811449,C14orf39,chr14,N_Shore
cg14611174,C14orf39,chr14,Island
cg20576153,C14orf39,chr14,Island
cg23815900,C14orf39,chr14,Island
cg06891164,C14orf79,chr14,N_Shore
cg16715127,C14orf79,chr14,S_Shore
cg20552688,C14orf80,chr14,Island
cg22836535,C14orf80,chr14,Island
cg11805647,C15orf26,chr15,Open_Sea
cg05992085,C15orf27,chr15,Open_Sea
cg23482746,C15orf27,chr15,Open_Sea
cg25349610,C15orf27,chr15,Open_Sea
cg07491109,C15orf39,chr15,Island
cg06123942,C15orf48,chr15,Island
cg06751446,C15orf48,chr15,N_Shore
cg12732548,C15orf52,chr15,Open_Sea
cg17880593,C15orf52,chr15,Open_Sea
cg14864519,C15orf53,chr15,Open_Sea
cg17726527,C15orf61,chr15,Island
cg07961104,C16orf13,chr16,Island
cg03116016,C16orf45,chr16,Open_Sea
cg04956719,C16orf45,chr16,Open_Sea
cg26837962,C16orf45,chr16,Open_Sea
cg27116046,C16orf45,chr16,Open_Sea
cg27493186,C16orf45,chr16,Open_Sea
cg17500962,C16orf47,chr16,Open_Sea
cg08262496,C16orf52,chr16,S_Shelf
cg06105093,C16orf62,chr16,Open_Sea
cg00171983,C16orf72,chr16,Island
cg05612839,C16orf74,chr16,Open_Sea
cg25575961,C16orf74,chr16,Open_Sea
cg26967566,C16orf74,chr16,Island
cg26335299,C16orf86,chr16,Island
cg03915940,C16orf90,chr16,N_Shore
cg03908927,C16orf95,chr16,Open_Sea
cg04848858,C16orf95,chr16,Open_Sea
cg07659529,C16orf95,chr16,Open_Sea
cg03442425,C17orf102,chr17,Island
cg21745612,C17orf102,chr17,Island
cg23742111,C17orf102,chr17,Island
cg12781700,C17orf104,chr17,Island
cg22190438,C17orf104,chr17,Island
cg22795610,C17orf107,chr17,Island
cg06436508,C17orf47,chr17,Open_Sea
cg24613923,C17orf50,chr17,Island
cg06796939,C17orf53,chr17,Island
cg08873255,C17orf53,chr17,Island
cg00619158,C17orf59,chr17,Island
cg00309204,C17orf61-PLSCR3,chr17,Island
cg11104712,C17orf61-PLSCR3,chr17,N_Shore
cg18437808,C17orf62,chr17,Island
cg13675837,C17orf67,chr17,N_Shore
cg02538637,C17orf70,chr17,S_Shore
cg25309567,C17orf70,chr17,N_Shelf
cg08870588,C17orf80,chr17,S_Shelf
cg13694291,C17orf80,chr17,S_Shore
cg11999631,C17orf82,chr17,Island
cg20500126,C17orf85,chr17,Open_Sea
cg21136399,C17orf97,chr17,Open_Sea
cg00197517,C18orf42,chr18,S_Shore
cg23811789,C18orf42,chr18,S_Shore
cg06862474,C18orf65,chr18,Island
cg10537718,C19orf25,chr19,Island
cg27320983,C19orf26,chr19,Island
cg17279265,C19orf40,chr19,S_Shelf
cg06875740,C19orf48,chr19,Island
cg09123444,C19orf48,chr19,Island
cg08367223,C19orf54,chr19,N_Shore
cg07094853,C19orf57,chr19,Island
cg19492423,C19orf60,chr19,S_Shore
cg25979108,C19orf60,chr19,Island
cg09425032,C19orf67,chr19,Island
cg24348823,C19orf70,chr19,Island
cg21487509,C19orf80,chr19,Open_Sea
cg04827551,C1GALT1,chr7,Open_Sea
cg19473623,C1GALT1,chr7,S_Shore
cg09662907,C1GALT1C1,chrX,S_Shore
cg10103528,C1QB,chr1,Open_Sea
cg08988179,C1QL1,chr17,Island
cg14248106,C1QL1,chr17,Island
cg17594131,C1QL1,chr17,Island
cg07212778,C1QL2,chr2,Island
cg08011119,C1QL2,chr2,N_Shore
cg16849609,C1QL2,chr2,S_Shore
cg08949408,C1QL3,chr10,Island
cg10982433,C1QL3,chr10,S_Shore
cg25104555,C1QL3,chr10,Island
cg14502850,C1QL4,chr12,S_Shore
cg03643998,C1QTNF1,chr17,N_Shore
cg06097994,C1QTNF1,chr17,N_Shore
cg02771202,C1QTNF5,chr11,Island
cg25241662,C1QTNF7,chr4,Open_Sea
cg12451120,C1QTNF8,chr16,Island
cg09076334,C1QTNF9B,chr13,Island
cg09473359,C1QTNF9B,chr13,Island
cg02484345,C1QTNF9B-AS1,chr13,N_Shore
cg16932285,C1R,chr12,Open_Sea
cg22780146,C1RL,chr12,Open_Sea
cg21304285,C1orf100,chr1,Open_Sea
cg07311881,C1orf105,chr1,S_Shelf
cg03978041,C1orf106,chr1,S_Shelf
cg14701962,C1orf111,chr1,Open_Sea
cg09784259,C1orf112,chr1,Open_Sea
cg11132223,C1orf112,chr1,Open_Sea
cg16660677,C1orf112,chr1,Open_Sea
cg21909475,C1orf112,chr1,S_Shore
cg19383075,C1orf115,chr1,S_Shelf
cg13779065,C1orf123,chr1,S_Shore
cg02153855,C1orf127,chr1,Open_Sea
cg05655022,C1orf127,chr1,Open_Sea
cg12763105,C1orf131,chr1,N_Shelf
