cpg,gene,chromosome,f_type
cg11503833,Intergenic,chr11,N_Shore
cg11504245,Intergenic,chr5,Open_Sea
cg11511184,Intergenic,chr4,S_Shelf
cg11513884,Intergenic,chr2,Open_Sea
cg11515115,Intergenic,chr22,Island
cg11516161,Intergenic,chr15,Open_Sea
cg11518184,Intergenic,chr10,Island
cg11518570,Intergenic,chr2,Open_Sea
cg11521079,Intergenic,chr17,Open_Sea
cg11524773,Intergenic,chr6,Open_Sea
cg11526347,Intergenic,chr5,Open_Sea
cg11527153,Intergenic,chr1,N_Shelf
cg11527695,Intergenic,chr6,Open_Sea
cg11531239,Intergenic,chr6,N_Shelf
cg11532182,Intergenic,chr7,Open_Sea
cg11535869,Intergenic,chr7,Open_Sea
cg11536601,Intergenic,chr5,Open_Sea
cg11540803,Intergenic,chr2,N_Shelf
cg11540932,Intergenic,chr8,Open_Sea
cg11542784,Intergenic,chr8,Open_Sea
cg11544257,Intergenic,chr2,Open_Sea
cg11547405,Intergenic,chr5,Open_Sea
cg11548243,Intergenic,chrX,N_Shore
cg11550550,Intergenic,chr5,Open_Sea
cg11553618,Intergenic,chr4,Open_Sea
cg11554566,Intergenic,chr21,N_Shelf
cg11555257,Intergenic,chr8,N_Shelf
cg11555873,Intergenic,chr13,N_Shelf
cg11560589,Intergenic,chr3,Open_Sea
cg11561218,Intergenic,chr6,N_Shelf
cg11563434,Intergenic,chr7,N_Shelf
cg11586570,Intergenic,chr7,Island
cg11587799,Intergenic,chr4,Open_Sea
cg11588831,Intergenic,chr6,Island
cg11588844,Intergenic,chr2,Open_Sea
cg11589062,Intergenic,*,Open_Sea
cg11589429,Intergenic,chr7,Island
cg11589800,Intergenic,chr10,Open_Sea
cg11594666,Intergenic,chr17,N_Shelf
cg11594770,Intergenic,chr3,Open_Sea
cg11596090,Intergenic,chr1,Open_Sea
cg11597999,Intergenic,*,Open_Sea
cg11598821,Intergenic,chr7,Open_Sea
cg11601027,Intergenic,chr5,N_Shore
cg11601523,Intergenic,chr5,Island
cg11606459,Intergenic,chr5,Open_Sea
cg11608150,Intergenic,chr5,N_Shore
cg11611341,Intergenic,chr6,Open_Sea
cg11613890,Intergenic,chr9,N_Shore
cg11616592,Intergenic,chr7,Open_Sea
cg11618995,Intergenic,chr4,N_Shore
cg11619995,Intergenic,chr5,Open_Sea
cg11622324,Intergenic,chr13,N_Shore
cg11625488,Intergenic,chr6,S_Shore
cg11633770,Intergenic,chr8,Open_Sea
cg11633916,Intergenic,*,Open_Sea
cg11635029,Intergenic,chr10,Open_Sea
cg11635857,Intergenic,chr22,Island
cg11638760,Intergenic,chr5,Open_Sea
cg11639615,Intergenic,chr3,Open_Sea
cg11640333,Intergenic,chrX,N_Shelf
cg11640979,Intergenic,*,Open_Sea
cg11641006,Intergenic,chr2,Open_Sea
cg11642882,Intergenic,chr12,N_Shore
cg11643022,Intergenic,chr5,Open_Sea
cg11644059,Intergenic,chr17,S_Shore
cg11644891,Intergenic,chr13,Open_Sea
cg11645318,Intergenic,chr7,S_Shelf
cg11646505,Intergenic,chr6,Island
cg11647452,Intergenic,chr13,Open_Sea
cg11649182,Intergenic,chr1,S_Shelf
cg11649641,Intergenic,chr1,Island
cg11651106,Intergenic,*,Open_Sea
cg11651209,Intergenic,chr12,N_Shore
cg11651574,Intergenic,chr5,Open_Sea
cg11651614,Intergenic,chr1,Island
cg11652982,Intergenic,chr10,S_Shore
cg11653516,Intergenic,chr6,N_Shelf
cg11654024,Intergenic,chr1,Open_Sea
cg11657043,Intergenic,chr2,Island
cg11658707,Intergenic,chr1,Open_Sea
cg11658970,Intergenic,chr6,N_Shelf
cg11661042,Intergenic,chr2,Open_Sea
cg11663460,Intergenic,chr2,Open_Sea
cg11665162,Intergenic,chr4,N_Shelf
cg11670174,Intergenic,chr8,N_Shore
cg11672740,Intergenic,chr11,S_Shelf
cg11674381,Intergenic,chr3,Open_Sea
cg11675098,Intergenic,chr1,Open_Sea
cg11676325,Intergenic,chr19,N_Shelf
cg11677966,Intergenic,chr7,S_Shelf
cg11678610,Intergenic,chr1,S_Shelf
cg11682774,Intergenic,chr11,Open_Sea
cg11682858,Intergenic,chr11,Open_Sea
cg11683191,Intergenic,chr19,S_Shore
cg11688578,Intergenic,chr4,Open_Sea
cg11691164,Intergenic,chr5,Open_Sea
cg11691454,Intergenic,chr7,Open_Sea
cg11691561,Intergenic,chr12,N_Shore
cg11692124,Intergenic,chr17,Island
cg11692403,Intergenic,chr10,Open_Sea
cg11693285,Intergenic,chr10,Island
cg11693986,Intergenic,chr7,N_Shore
cg11699511,Intergenic,chr19,S_Shelf
cg11699649,Intergenic,chr5,Open_Sea
cg11703470,Intergenic,chr6,S_Shore
cg11705954,Intergenic,chr1,N_Shore
cg11706177,Intergenic,chr7,N_Shore
cg11708690,Intergenic,chr2,Open_Sea
cg11708899,Intergenic,chr1,Open_Sea
cg11711501,Intergenic,chr8,Open_Sea
cg11712962,Intergenic,chr1,N_Shore
cg11713619,Intergenic,chr2,S_Shelf
cg11714846,Intergenic,chr1,S_Shelf
cg11715474,Intergenic,chr2,N_Shelf
cg11717880,Intergenic,chr6,Open_Sea
cg11724151,Intergenic,chr6,N_Shore
cg11724602,Intergenic,chr3,Open_Sea
cg11725039,Intergenic,chr6,N_Shelf
cg11725852,Intergenic,chr10,Open_Sea
cg11727031,Intergenic,chr10,Open_Sea
cg11731238,Intergenic,chr11,Open_Sea
cg11733769,Intergenic,chr18,Island
cg11734367,Intergenic,chr1,Open_Sea
cg11735427,Intergenic,chr11,Open_Sea
cg11737298,Intergenic,chr11,Open_Sea
cg11737757,Intergenic,chr1,Island
cg11737831,Intergenic,chr19,N_Shore
cg11738604,Intergenic,chr10,Open_Sea
cg11739297,Intergenic,chr14,Island
cg11742268,Intergenic,chr12,Open_Sea
cg11743528,Intergenic,chr1,S_Shore
cg11757417,Intergenic,chr7,Open_Sea
cg11765312,Intergenic,chr2,Open_Sea
cg11773122,Intergenic,chr20,Island
cg11774346,Intergenic,chr21,N_Shelf
cg11775605,Intergenic,chr15,Open_Sea
cg11776534,Intergenic,chr17,Open_Sea
cg11780005,Intergenic,*,Open_Sea
cg11782714,Intergenic,chr14,Island
cg11784799,Intergenic,chr8,Open_Sea
cg11785425,Intergenic,chr8,Open_Sea
cg11794956,Intergenic,chr5,Open_Sea
cg11797364,Intergenic,chr6,Open_Sea
cg11797573,Intergenic,*,Open_Sea
cg11798489,Intergenic,chr3,Open_Sea
cg11801481,Intergenic,chr14,S_Shore
cg11801727,Intergenic,chr1,Island
cg11802511,Intergenic,chr13,Open_Sea
cg11803843,Intergenic,chr10,Island
cg11804692,Intergenic,chr1,Island
cg11804725,Intergenic,chr3,Open_Sea
cg11806178,Intergenic,chr20,Island
cg11806439,Intergenic,chr14,Open_Sea
cg11806488,Intergenic,chr19,Island
cg11809014,Intergenic,chr17,Open_Sea
cg11811212,Intergenic,chr2,S_Shore
cg11811705,Intergenic,chr1,Island
cg11815811,Intergenic,chr3,Open_Sea
cg11818555,Intergenic,chr13,Open_Sea
cg11819369,Intergenic,chr1,Open_Sea
cg11821439,Intergenic,chr7,Open_Sea
cg11823496,Intergenic,chr8,Open_Sea
cg11825642,Intergenic,chr17,Open_Sea
cg11829416,Intergenic,*,Open_Sea
cg11832793,Intergenic,chr4,Open_Sea
cg11833938,Intergenic,chr5,Island
cg11835219,Intergenic,chr7,Open_Sea
cg11835955,Intergenic,chr14,Open_Sea
cg11839333,Intergenic,chr6,N_Shore
cg11842354,Intergenic,chr8,Island
cg11843623,Intergenic,chr6,Open_Sea
cg11849738,Intergenic,chr1,Island
cg11854944,Intergenic,chr1,N_Shelf
cg11856036,Intergenic,chr14,N_Shelf
cg11858641,Intergenic,chr5,Open_Sea
cg11859087,Intergenic,chr14,N_Shore
cg11861308,Intergenic,*,Open_Sea
cg11861970,Intergenic,chr5,Open_Sea
cg11862565,Intergenic,chr10,Island
cg11864566,Intergenic,chrX,Island
cg11864993,Intergenic,*,Open_Sea
cg11870561,Intergenic,chr7,Open_Sea
cg11871864,Intergenic,chr8,Open_Sea
cg11873372,Intergenic,chr10,Open_Sea
cg11877647,Intergenic,chr7,Open_Sea
cg11878368,Intergenic,chr7,Open_Sea
cg11883418,Intergenic,chr6,Open_Sea
cg11884151,Intergenic,chr7,Open_Sea
cg11885471,Intergenic,chr20,S_Shelf
cg11887996,Intergenic,chr12,S_Shelf
cg11889730,Intergenic,chr10,N_Shore
cg11890659,Intergenic,chr8,Open_Sea
cg11892345,Intergenic,chr7,S_Shore
cg11893552,Intergenic,chr6,Open_Sea
cg11895596,Intergenic,chr3,Open_Sea
cg11898688,Intergenic,chr4,Open_Sea
cg11902362,Intergenic,chr12,S_Shore
cg11902543,Intergenic,chr2,Open_Sea
cg11905100,Intergenic,chr12,Open_Sea
cg11907477,Intergenic,chr6,Open_Sea
cg11911736,Intergenic,chr18,N_Shore
cg11915901,Intergenic,chr10,Island
cg11917579,Intergenic,chr10,Island
cg11920264,Intergenic,chr13,Open_Sea
cg11920453,Intergenic,chr4,S_Shelf
cg11921539,Intergenic,chr11,Open_Sea
cg11922086,Intergenic,chr20,S_Shore
cg11933047,Intergenic,chr3,Island
cg11933744,Intergenic,chr13,Open_Sea
cg11936341,Intergenic,chr6,N_Shore
cg11936556,Intergenic,chr5,Open_Sea
cg11936809,Intergenic,chr8,Open_Sea
cg11937362,Intergenic,chr2,S_Shelf
cg11938832,Intergenic,chr2,Open_Sea
cg11940973,Intergenic,chr5,Open_Sea
cg11942181,Intergenic,chr2,Island
cg11942329,Intergenic,chr2,Open_Sea
cg11942503,Intergenic,chr2,Open_Sea
cg11942594,Intergenic,chr3,Open_Sea
cg11944462,Intergenic,chr10,Open_Sea
cg11945668,Intergenic,chr6,Open_Sea
cg11952236,Intergenic,chr7,S_Shore
cg11953609,Intergenic,chr1,N_Shore
cg11954957,Intergenic,chr1,N_Shelf
cg11957884,Intergenic,chr1,N_Shelf
cg11963006,Intergenic,chr1,N_Shore
cg11964314,Intergenic,chr12,Open_Sea
cg11964358,Intergenic,chr11,N_Shore
cg11967111,Intergenic,chr4,Open_Sea
cg11967654,Intergenic,chr16,Island
cg11968318,Intergenic,chr1,Open_Sea
cg11972332,Intergenic,chr17,Island
cg11976164,Intergenic,chr4,Open_Sea
cg11977443,Intergenic,chr17,N_Shore
cg11977618,Intergenic,chr1,Open_Sea
cg11983612,Intergenic,chr10,Open_Sea
cg11985424,Intergenic,chr21,S_Shore
cg11986813,Intergenic,chr10,Island
cg11988253,Intergenic,chr2,N_Shore
cg11990281,Intergenic,*,Open_Sea
cg11990702,Intergenic,chr6,Island
cg11992171,Intergenic,chr2,N_Shelf
cg11993439,Intergenic,chr4,Open_Sea
cg11997708,Intergenic,chr13,S_Shore
cg11998616,Intergenic,chr10,Open_Sea
cg11999002,Intergenic,chr2,Open_Sea
cg12000333,Intergenic,chr17,Open_Sea
cg12001496,Intergenic,chr13,Island
cg12002745,Intergenic,chr8,Open_Sea
cg12003064,Intergenic,chr22,S_Shore
cg12005412,Intergenic,chr2,Open_Sea
cg12011926,Intergenic,*,Open_Sea
cg12013258,Intergenic,chr12,Open_Sea
cg12013443,Intergenic,chr13,Island
cg12015854,Intergenic,chr2,Island
cg12018969,Intergenic,chr2,Open_Sea
cg12020590,Intergenic,chr11,Open_Sea
cg12022630,Intergenic,chr10,Open_Sea
cg12023513,Intergenic,*,Open_Sea
cg12026529,Intergenic,chr6,Open_Sea
cg12026588,Intergenic,chr6,Open_Sea
cg12028936,Intergenic,chr4,Open_Sea
cg12030860,Intergenic,chr1,Island
cg12031740,Intergenic,chr17,Open_Sea
cg12031896,Intergenic,chr2,N_Shelf
cg12033216,Intergenic,chr14,Open_Sea
cg12037895,Intergenic,chr10,Open_Sea
cg12039970,Intergenic,chr5,N_Shore
cg12040210,Intergenic,chr1,Open_Sea
cg12041830,Intergenic,chr1,Open_Sea
cg12041934,Intergenic,chrX,N_Shelf
cg12043145,Intergenic,chr14,N_Shore
cg12043200,Intergenic,chr14,N_Shore
cg12045443,Intergenic,chr12,Open_Sea
cg12046564,Intergenic,chr2,Open_Sea
cg12058595,Intergenic,chr2,Open_Sea
cg12067292,Intergenic,chr19,N_Shelf
cg12067421,Intergenic,chr1,S_Shelf
cg12068346,Intergenic,chr11,Open_Sea
cg12068411,Intergenic,chr8,Open_Sea
cg12074221,Intergenic,chr15,N_Shore
cg12076551,Intergenic,chr7,N_Shore
cg12077685,Intergenic,chr14,Island
cg12083597,Intergenic,chr10,S_Shelf
cg12084541,Intergenic,chr19,S_Shelf
cg12084750,Intergenic,chr8,Open_Sea
cg12084760,Intergenic,chr13,Island
cg12086850,Intergenic,chr7,Island
cg12087719,Intergenic,chr17,Island
cg12092005,Intergenic,chr14,Open_Sea
cg12092413,Intergenic,chr10,N_Shelf
cg12095533,Intergenic,chr14,Island
cg12100721,Intergenic,chr17,Island
cg12101766,Intergenic,chr17,Open_Sea
cg12103720,Intergenic,chr8,Open_Sea
cg12103951,Intergenic,chr10,S_Shore
cg12105920,Intergenic,*,Open_Sea
cg12105980,Intergenic,chr7,S_Shore
cg12106389,Intergenic,chr6,S_Shore
cg12107367,Intergenic,*,Open_Sea
cg12109170,Intergenic,chr8,Open_Sea
cg12114114,Intergenic,chr15,Open_Sea
cg12116524,Intergenic,chrX,S_Shelf
cg12116697,Intergenic,*,Open_Sea
cg12117396,Intergenic,chr1,N_Shore
cg12117616,Intergenic,chr8,Open_Sea
cg12121704,Intergenic,*,Open_Sea
cg12122034,Intergenic,chr2,Island
cg12123502,Intergenic,chr15,Open_Sea
cg12128206,Intergenic,chr13,N_Shelf
cg12128610,Intergenic,chr7,Island
cg12129839,Intergenic,chr17,Open_Sea
cg12136632,Intergenic,chr11,Island
cg12138150,Intergenic,*,Open_Sea
cg12140000,Intergenic,chr8,Open_Sea
cg12140527,Intergenic,chr2,Island
cg12143499,Intergenic,chr12,Open_Sea
cg12144084,Intergenic,chr3,Open_Sea
cg12146709,Intergenic,chr11,Open_Sea
cg12146741,Intergenic,chr10,Open_Sea
cg12153139,Intergenic,chr15,Open_Sea
cg12157364,Intergenic,chr11,Open_Sea
cg12159330,Intergenic,*,Open_Sea
cg12160233,Intergenic,chr10,S_Shelf
cg12160324,Intergenic,chrX,N_Shelf
cg12162195,Intergenic,chr21,Island
cg12162724,Intergenic,chr2,Open_Sea
cg12167518,Intergenic,chr6,Open_Sea
cg12168066,Intergenic,chr14,Open_Sea
cg12169889,Intergenic,chr17,Open_Sea
cg12171761,Intergenic,chr8,Open_Sea
cg12173586,Intergenic,chr3,Open_Sea
cg12175019,Intergenic,chr15,S_Shelf
cg12179023,Intergenic,chr10,S_Shelf
cg12180270,Intergenic,chr4,Island
cg12181407,Intergenic,chr5,Open_Sea
cg12182063,Intergenic,*,Open_Sea
cg12187807,Intergenic,chr13,Open_Sea
cg12191488,Intergenic,chr3,S_Shelf
cg12196389,Intergenic,chr10,Island
cg12201707,Intergenic,chr3,Open_Sea
cg12203250,Intergenic,chr22,N_Shore
cg12205591,Intergenic,*,Open_Sea
cg12205742,Intergenic,*,Open_Sea
cg12207953,Intergenic,*,Open_Sea
cg12212620,Intergenic,chr14,Island
cg12212956,Intergenic,chr3,Open_Sea
cg12213388,Intergenic,chr1,N_Shelf
cg12214090,Intergenic,chr6,Open_Sea
cg12214295,Intergenic,chr10,Island
cg12216419,Intergenic,chr13,S_Shore
cg12217383,Intergenic,chr10,N_Shore
cg12217600,Intergenic,chr10,Open_Sea
cg12218193,Intergenic,*,Open_Sea
cg12218732,Intergenic,*,Open_Sea
cg12221212,Intergenic,chr1,N_Shore
cg12223009,Intergenic,chr17,Open_Sea
cg12223243,Intergenic,chr2,Open_Sea
cg12223734,Intergenic,chr10,Open_Sea
cg12225854,Intergenic,chr13,Island
cg12225949,Intergenic,chr12,Open_Sea
cg12227521,Intergenic,chr11,Open_Sea
cg12229555,Intergenic,chr17,Open_Sea
cg12234392,Intergenic,chr10,Open_Sea
cg12236857,Intergenic,chr10,Island
cg12237617,Intergenic,chr11,Open_Sea
cg12242345,Intergenic,chr10,Open_Sea
cg12244275,Intergenic,chr2,S_Shelf
cg12244325,Intergenic,chr21,Island
cg12246645,Intergenic,chr11,Open_Sea
cg12249901,Intergenic,chr8,N_Shore
cg12250841,Intergenic,chr8,S_Shelf
cg12256070,Intergenic,chr11,Open_Sea
cg12256233,Intergenic,chr7,Open_Sea
cg12258093,Intergenic,chr10,Island
cg12260192,Intergenic,chr6,S_Shore
cg12263655,Intergenic,chr2,Open_Sea
cg12267069,Intergenic,chr1,S_Shore
cg12268531,Intergenic,chr1,Open_Sea
cg12269111,Intergenic,chr2,Open_Sea
cg12269138,Intergenic,chr6,Open_Sea
cg12270950,Intergenic,chr7,Island
cg12273811,Intergenic,chr6,S_Shore
cg12276578,Intergenic,chr6,Open_Sea
cg12277870,Intergenic,chr1,S_Shore
cg12279397,Intergenic,chr10,Open_Sea
cg12283302,Intergenic,chr20,S_Shore
cg12292084,Intergenic,*,Open_Sea
cg12292630,Intergenic,chr11,Open_Sea
cg12293204,Intergenic,chr3,N_Shelf
cg12297819,Intergenic,chr19,S_Shelf
cg12298326,Intergenic,chr6,Open_Sea
cg12299599,Intergenic,chr7,Open_Sea
cg12301563,Intergenic,chr17,Island
cg12302987,Intergenic,chr2,Open_Sea
cg12305805,Intergenic,chr4,N_Shore
cg12306296,Intergenic,chr11,Island
cg12306833,Intergenic,chr3,N_Shelf
cg12310008,Intergenic,chr2,S_Shore
cg12311514,Intergenic,chr15,S_Shelf
cg12313341,Intergenic,chr5,Open_Sea
cg12314410,Intergenic,chr13,Open_Sea
cg12314730,Intergenic,chr4,N_Shelf
cg12326923,Intergenic,chr10,Open_Sea
cg12330031,Intergenic,chr22,S_Shore
cg12333160,Intergenic,chr10,Island
cg12334793,Intergenic,chr10,Island
cg12337575,Intergenic,chr2,S_Shelf
cg12339133,Intergenic,chr7,S_Shore
cg12340166,Intergenic,chr8,N_Shore
cg12340343,Intergenic,chr7,N_Shore
cg12344152,Intergenic,chr6,Island
cg12345526,Intergenic,chr2,Open_Sea
cg12347757,Intergenic,chr7,Open_Sea
cg12349416,Intergenic,chr11,N_Shelf
cg12350474,Intergenic,chr17,Open_Sea
cg12352038,Intergenic,chr20,S_Shelf
cg12353670,Intergenic,chr3,N_Shelf
cg12354056,Intergenic,chr3,Open_Sea
cg12355835,Intergenic,chr13,S_Shore
cg12359503,Intergenic,chr4,Island
cg12366685,Intergenic,chr18,Island
cg12369091,Intergenic,chr12,Open_Sea
cg12375903,Intergenic,chr15,Open_Sea
cg12376422,Intergenic,chr9,Island
cg12376805,Intergenic,chr7,N_Shore
cg12378321,Intergenic,chr15,Open_Sea
cg12382593,Intergenic,chr12,Open_Sea
cg12387106,Intergenic,chr12,S_Shore
cg12388541,Intergenic,chr6,S_Shelf
cg12388682,Intergenic,chr3,S_Shelf
cg12388707,Intergenic,chr5,Open_Sea
cg12390524,Intergenic,chr3,Open_Sea
cg12391279,Intergenic,chr10,S_Shore
cg12391643,Intergenic,chr2,Open_Sea
cg12393272,Intergenic,chr17,N_Shelf
cg12393651,Intergenic,chr22,Island
cg12395284,Intergenic,chr3,S_Shelf
cg12399350,Intergenic,chr1,Open_Sea
cg12400114,Intergenic,chr1,Open_Sea
cg12400457,Intergenic,chr1,Open_Sea
cg12401003,Intergenic,chr10,Island
cg12403132,Intergenic,chr12,Open_Sea
cg12410921,Intergenic,chr1,Open_Sea
cg12414746,Intergenic,chr11,Open_Sea
cg12417720,Intergenic,chr6,Island
cg12418535,Intergenic,chr2,N_Shore
cg12418762,Intergenic,chr13,S_Shelf
cg12421602,Intergenic,chr5,Open_Sea
cg12422539,Intergenic,chr6,Open_Sea
cg12430455,Intergenic,chr1,Open_Sea
cg12431300,Intergenic,chr17,N_Shore
cg12431517,Intergenic,chr7,Open_Sea
cg12434986,Intergenic,chr4,S_Shelf
cg12435074,Intergenic,chr17,Open_Sea
cg12435824,Intergenic,chr1,N_Shelf
cg12439130,Intergenic,chr22,N_Shore
cg12441038,Intergenic,chr7,Open_Sea
cg12442369,Intergenic,chr19,S_Shelf
cg12442385,Intergenic,chr7,Open_Sea
cg12443367,Intergenic,*,Open_Sea
cg12443853,Intergenic,chr12,Open_Sea
cg12444736,Intergenic,chr13,Island
cg12444822,Intergenic,chr1,Open_Sea
cg12445422,Intergenic,chr11,Open_Sea
cg12447928,Intergenic,chr6,Open_Sea
cg12448977,Intergenic,chr2,Open_Sea
cg12451280,Intergenic,chr10,Open_Sea
cg12456539,Intergenic,chr10,Open_Sea
cg12459358,Intergenic,chr17,Island
cg12462705,Intergenic,chr5,S_Shore
cg12463703,Intergenic,chr3,Open_Sea
cg12465516,Intergenic,chr13,N_Shelf
cg12468496,Intergenic,*,Open_Sea
cg12468708,Intergenic,chr1,Open_Sea
cg12470014,Intergenic,chr10,N_Shore
cg12470219,Intergenic,chr8,S_Shelf
cg12471051,Intergenic,chr1,Open_Sea
cg12474686,Intergenic,chr10,Open_Sea
cg12476230,Intergenic,chr10,Open_Sea
cg12476760,Intergenic,chr19,S_Shelf
cg12477724,Intergenic,chr11,Open_Sea
cg12479507,Intergenic,chr10,N_Shore
cg12479512,Intergenic,chr3,Open_Sea
cg12482501,Intergenic,chr10,Open_Sea
cg12483801,Intergenic,chr4,Island
cg12486169,Intergenic,chr10,Island
cg12487655,Intergenic,chr10,Open_Sea
cg12495077,Intergenic,chr18,N_Shore
cg12498801,Intergenic,chr18,Island
cg12500891,Intergenic,chr11,Island
cg12500949,Intergenic,chr2,S_Shelf
cg12501870,Intergenic,chr8,N_Shelf
cg12510458,Intergenic,chr12,N_Shore
cg12511749,Intergenic,chr12,Open_Sea
cg12513975,Intergenic,chr7,N_Shelf
cg12523526,Intergenic,chr5,Island
cg12525675,Intergenic,chr13,Open_Sea
cg12527478,Intergenic,chr1,Open_Sea
cg12529161,Intergenic,chr4,S_Shore
cg12534147,Intergenic,chr5,Open_Sea
cg12537781,Intergenic,chr12,Open_Sea
cg12538467,Intergenic,chr10,Island
cg12544663,Intergenic,chr2,Open_Sea
cg12546745,Intergenic,chr1,S_Shelf
cg12550074,Intergenic,chr7,Open_Sea
cg12554430,Intergenic,chr19,S_Shelf
cg12557278,Intergenic,chr6,Open_Sea
cg12557972,Intergenic,chr18,S_Shelf
cg12563847,Intergenic,chr17,Open_Sea
cg12571920,Intergenic,chr5,N_Shelf
cg12575202,Intergenic,chr10,Open_Sea
cg12580503,Intergenic,*,Open_Sea
cg12582330,Intergenic,chr1,S_Shore
cg12582777,Intergenic,chr6,Open_Sea
cg12582896,Intergenic,chr12,Open_Sea
cg12593776,Intergenic,chr1,Open_Sea
cg12594635,Intergenic,chr12,N_Shelf
cg12595401,Intergenic,chr1,Open_Sea
cg12596665,Intergenic,*,Open_Sea
cg12597558,Intergenic,chr1,Open_Sea
cg12598865,Intergenic,chr11,N_Shelf
cg12600534,Intergenic,chr5,Open_Sea
cg12601059,Intergenic,chr13,Open_Sea
cg12602405,Intergenic,chr17,S_Shore
cg12608053,Intergenic,chr5,Open_Sea
cg12609785,Intergenic,chr17,N_Shore
cg12610312,Intergenic,chr12,Island
cg12611135,Intergenic,chr1,Open_Sea
cg12612465,Intergenic,chr6,Open_Sea
cg12614148,Intergenic,chr1,Open_Sea
cg12620645,Intergenic,chr12,Open_Sea
cg12621546,Intergenic,chr3,Open_Sea
cg12623045,Intergenic,chr10,Open_Sea
cg12625437,Intergenic,chr5,Open_Sea
cg12629796,Intergenic,chr7,Open_Sea
cg12637085,Intergenic,chr13,S_Shore
cg12637106,Intergenic,chr6,Island
cg12639293,Intergenic,chr1,Open_Sea
cg12640305,Intergenic,chr17,S_Shore
cg12644929,Intergenic,chr4,Open_Sea
cg12646386,Intergenic,chr1,Open_Sea
cg12646804,Intergenic,chr5,Island
cg12647574,Intergenic,chr2,Open_Sea
cg12649683,Intergenic,chr20,N_Shelf
cg12651173,Intergenic,chr6,Open_Sea
cg12653146,Intergenic,chr1,Open_Sea
cg12656307,Intergenic,chr1,S_Shelf
cg12656611,Intergenic,chr12,S_Shelf
cg12659692,Intergenic,chr9,Island
cg12662929,Intergenic,chr1,N_Shore
cg12664770,Intergenic,chr3,N_Shore
cg12665366,Intergenic,chr18,S_Shelf
cg12666921,Intergenic,chr2,Open_Sea
cg12674357,Intergenic,chr6,N_Shore
cg12677330,Intergenic,chr1,Open_Sea
cg12678421,Intergenic,chr2,Open_Sea
cg12682916,Intergenic,chr5,Open_Sea
cg12683068,Intergenic,chr2,Open_Sea
cg12683120,Intergenic,chr20,S_Shelf
cg12694261,Intergenic,chr22,N_Shelf
cg12696328,Intergenic,chr1,Island
cg12697337,Intergenic,chr2,Open_Sea
cg12697444,Intergenic,chr13,Open_Sea
cg12698713,Intergenic,chr6,S_Shore
cg12698750,Intergenic,chr1,Open_Sea
cg12699321,Intergenic,chr3,Open_Sea
cg12707346,Intergenic,chr12,Open_Sea
cg12707926,Intergenic,chr16,Island
cg12708109,Intergenic,chr1,Open_Sea
cg12708841,Intergenic,chr18,Island
cg12709009,Intergenic,chr6,Open_Sea
cg12709207,Intergenic,*,Open_Sea
cg12709372,Intergenic,chr10,Open_Sea
cg12710800,Intergenic,chr10,Open_Sea
cg12712184,Intergenic,chr7,Open_Sea
cg12712481,Intergenic,chr7,S_Shore
cg12715213,Intergenic,chr6,N_Shore
cg12718582,Intergenic,chr8,S_Shore
cg12722337,Intergenic,chr8,Open_Sea
cg12725760,Intergenic,chr1,Open_Sea
cg12728020,Intergenic,chr1,S_Shore
cg12729160,Intergenic,chr1,Open_Sea
cg12732162,Intergenic,chr10,Open_Sea
cg12734537,Intergenic,chr2,S_Shelf
cg12734609,Intergenic,chr10,Island
cg12737938,Intergenic,chr10,Open_Sea
cg12739584,Intergenic,chr6,N_Shore
cg12746908,Intergenic,chr11,Open_Sea
cg12747584,Intergenic,chr2,Open_Sea
cg12750902,Intergenic,chr10,S_Shelf
cg12753529,Intergenic,chr10,Open_Sea
cg12757816,Intergenic,chr2,S_Shelf
cg12758960,Intergenic,chr1,N_Shelf
cg12759298,Intergenic,chr12,N_Shore
cg12759387,Intergenic,chr1,Open_Sea
cg12762089,Intergenic,chr11,S_Shore
cg12764532,Intergenic,chr13,S_Shore
cg12764611,Intergenic,chr6,Open_Sea
